series_type,table_type,table_type_desc,country_code,country_type,country_english_name,year,period_type,period_number,period,period_in_date,trade_flow,trade_flow_desc,commodity_group_code,commodity_group_name,partner_country_code,partner_country_english_name,base_year,currency_type,value,value_unit,value_type,value_type_desc,estimation_type,estimation_type_desc
T38.A.CF.,T38,Conversion factors,792,C,Turkey,1998,A,0,199852,01/01/1998,X,Exports,1,Total,0,World,,,3.91667,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,798,C,Tuvalu,1998,A,0,199852,01/01/1998,M,Imports,1,Total,0,World,,,0.62400955,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,798,C,Tuvalu,1998,A,0,199852,01/01/1998,X,Exports,1,Total,0,World,,,0.6264484,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,800,C,Uganda,1998,A,0,199852,01/01/1998,X,Exports,1,Total,0,World,,,0.00080147,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,800,C,Uganda,1998,A,0,199852,01/01/1998,M,Imports,1,Total,0,World,,,0.0008061,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,804,C,Ukraine,1998,A,0,199852,01/01/1998,X,Exports,1,Total,0,World,,,0.408026,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,804,C,Ukraine,1998,A,0,199852,01/01/1998,M,Imports,1,Total,0,World,,,0.408026,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,807,C,North Macedonia,1998,A,0,199852,01/01/1998,M,Imports,1,Total,0,World,,,0.0183859,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,807,C,North Macedonia,1998,A,0,199852,01/01/1998,X,Exports,1,Total,0,World,,,0.0183859,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,818,C,Egypt,1998,A,0,199852,01/01/1998,M,Imports,1,Total,0,World,,,0.29516,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,818,C,Egypt,1998,A,0,199852,01/01/1998,X,Exports,1,Total,0,World,,,0.29516,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,826,C,United Kingdom,1998,A,0,199852,01/01/1998,M,Imports,1,Total,0,World,,,1.65648331,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,826,C,United Kingdom,1998,A,0,199852,01/01/1998,X,Exports,1,Total,0,World,,,1.65638327,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,834,C,United Rep. of Tanzania,1998,A,0,199852,01/01/1998,X,Exports,1,Total,0,World,,,0.00150389,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,834,C,United Rep. of Tanzania,1998,A,0,199852,01/01/1998,M,Imports,1,Total,0,World,,,0.00150262,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,842,C,United States,1998,A,0,199852,01/01/1998,X,Exports,1,Total,0,World,,,1,,CF,Conversion Factor,E,Estimate
T38.A.CF.,T38,Conversion factors,842,C,United States,1998,A,0,199852,01/01/1998,M,Imports,1,Total,0,World,,,1,,CF,Conversion Factor,E,Estimate
T38.A.CF.,T38,Conversion factors,854,C,Burkina Faso,1998,A,0,199852,01/01/1998,X,Exports,1,Total,0,World,,,0.0016758,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,854,C,Burkina Faso,1998,A,0,199852,01/01/1998,M,Imports,1,Total,0,World,,,0.00169998,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,858,C,Uruguay,1998,A,0,199852,01/01/1998,X,Exports,1,Total,0,World,,,0.095548,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,858,C,Uruguay,1998,A,0,199852,01/01/1998,M,Imports,1,Total,0,World,,,0.095548,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,862,C,Venezuela (Bolivarian Rep. of),1998,A,0,199852,01/01/1998,X,Exports,1,Total,0,World,,,1.82997,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,862,C,Venezuela (Bolivarian Rep. of),1998,A,0,199852,01/01/1998,M,Imports,1,Total,0,World,,,1.82997,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,882,C,Samoa,1998,A,0,199852,01/01/1998,X,Exports,1,Total,0,World,,,0.33821946,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,882,C,Samoa,1998,A,0,199852,01/01/1998,M,Imports,1,Total,0,World,,,0.33836841,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,887,C,Yemen,1998,A,0,199852,01/01/1998,M,Imports,1,Total,0,World,,,0.00740142,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,887,C,Yemen,1998,A,0,199852,01/01/1998,X,Exports,1,Total,0,World,,,0.00735237,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,894,C,Zambia,1998,A,0,199852,01/01/1998,M,Imports,1,Total,0,World,,,0.5401981,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,894,C,Zambia,1998,A,0,199852,01/01/1998,X,Exports,1,Total,0,World,,,0.54713741,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,4,C,Afghanistan,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.00033,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,4,C,Afghanistan,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.00033,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,8,C,Albania,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.00725062,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,8,C,Albania,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.00723912,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,12,C,Algeria,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.01501988,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,12,C,Algeria,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.01502746,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,20,C,Andorra,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,1.06530019,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,20,C,Andorra,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,1.06523478,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,24,C,Angola,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.945794,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,24,C,Angola,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.945794,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,28,C,Antigua and Barbuda,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.37037,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,28,C,Antigua and Barbuda,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.37037,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,32,C,Argentina,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,1.00037,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,32,C,Argentina,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,1.00037,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,36,C,Australia,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.64541505,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,36,C,Australia,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.6453753,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,40,C,Austria,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,1.06404802,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,40,C,Austria,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,1.0649322,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,44,C,Bahamas,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,1,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,44,C,Bahamas,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,1,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,48,C,Bahrain,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,2.65957,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,48,C,Bahrain,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,2.65957,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,50,C,Bangladesh,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.02035865,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,50,C,Bangladesh,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.02035013,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,51,C,Armenia,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.00186917,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,51,C,Armenia,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.00186917,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,52,C,Barbados,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.5,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,52,C,Barbados,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.5,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,56,C,Belgium,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,1.06460917,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,56,C,Belgium,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,1.06469667,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,64,C,Bhutan,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.02321829,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,64,C,Bhutan,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.02322331,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,68,C,Bolivia (Plurinational State of),1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.1721,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,68,C,Bolivia (Plurinational State of),1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.1721,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,70,C,Bosnia and Herzegovina,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.54406394,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,70,C,Bosnia and Herzegovina,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.54174977,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,72,C,Botswana,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.21617852,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,72,C,Botswana,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.21627287,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,76,C,Brazil,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.554318,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,76,C,Brazil,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.554318,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,84,C,Belize,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.5,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,84,C,Belize,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.5,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,90,C,Solomon Islands,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.20306795,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,90,C,Solomon Islands,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.20313321,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,96,C,Brunei Darussalam,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.59032582,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,96,C,Brunei Darussalam,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.59023386,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,97,C,Extra-EU28,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,1.06397314,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,97,C,Extra-EU28,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,1.06291576,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,100,C,Bulgaria,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.54250995,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,100,C,Bulgaria,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.5427582,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,104,C,Myanmar,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.159121,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,104,C,Myanmar,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.159121,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,108,C,Burundi,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.00178085,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,108,C,Burundi,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.0017543,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,112,C,Belarus,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.00432001,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,112,C,Belarus,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.00432001,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,116,C,Cambodia,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.00026299,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,116,C,Cambodia,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.00026299,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,120,C,Cameroon,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.00161931,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,120,C,Cameroon,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.00161809,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,124,C,Canada,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.6733074,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,124,C,Canada,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.67330558,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,132,C,Cabo Verde,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.00973241,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,132,C,Cabo Verde,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.00973957,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,136,C,Cayman Islands,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,1.204819,,CF,Conversion Factor,E,Estimate
T38.A.CF.,T38,Conversion factors,136,C,Cayman Islands,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,1.204819,,CF,Conversion Factor,E,Estimate
T38.A.CF.,T38,Conversion factors,140,C,Cent. Afr. Rep.,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.00162403,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,140,C,Cent. Afr. Rep.,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.00162359,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,144,C,Sri Lanka,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.01412867,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,144,C,Sri Lanka,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.0141277,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,148,C,Chad,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.00163082,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,148,C,Chad,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.00163032,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,152,C,Chile,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.00196935,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,152,C,Chile,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.00196935,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,156,C,China,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.120798,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,156,C,China,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.120798,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,170,C,Colombia,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.00057434,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,170,C,Colombia,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.00057434,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,174,C,Comoros,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.00216287,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,174,C,Comoros,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.00216309,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,178,C,Congo,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.00162084,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,178,C,Congo,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.0016259,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,180,C,Dem. Rep. of the Congo,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.262624,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,180,C,Dem. Rep. of the Congo,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.262624,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,184,C,Cook Islands,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.52955,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,184,C,Cook Islands,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.52955,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,188,C,Costa Rica,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.00350299,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,188,C,Costa Rica,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.00350299,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,191,C,Croatia,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.140923,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,191,C,Croatia,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.140923,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,192,C,Cuba,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,1,,CF,Conversion Factor,X,Estimate
T38.A.CF.,T38,Conversion factors,192,C,Cuba,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,1,,CF,Conversion Factor,X,Estimate
T38.A.CF.,T38,Conversion factors,196,C,Cyprus,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,1.83571073,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,196,C,Cyprus,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,1.83668746,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,203,C,Czechia,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.02887964,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,203,C,Czechia,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.02885203,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,204,C,Benin,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.00161253,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,204,C,Benin,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.00162691,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,208,C,Denmark,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.14321005,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,208,C,Denmark,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.14333595,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,212,C,Dominica,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.37037,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,212,C,Dominica,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.37037,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,214,C,Dominican Republic,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.0623773,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,214,C,Dominican Republic,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.0623773,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,218,C,Ecuador,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,9.151E-05,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,218,C,Ecuador,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,9.151E-05,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,222,C,El Salvador,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.11422,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,222,C,El Salvador,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.11422,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,226,C,Equatorial Guinea,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.00162219,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,226,C,Equatorial Guinea,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.00162219,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,231,C,Ethiopia,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.12527691,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,231,C,Ethiopia,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.1263851,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,232,C,Eritrea,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.12202451,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,232,C,Eritrea,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.12202451,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,233,C,Estonia,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.06802886,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,233,C,Estonia,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.06795125,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,234,C,Faeroe Islands,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.143529,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,234,C,Faeroe Islands,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.143529,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,238,C,Falkland Is,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,1.62001791,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,238,C,Falkland Is,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,1.61644137,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,242,C,Fiji,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.50738472,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,242,C,Fiji,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,0.50747936,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,246,C,Finland,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,1.06451247,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,246,C,Finland,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,1.06486532,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,251,C,France,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,1.06461353,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,251,C,France,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,1.06460269,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,254,C,French Guiana,1999,A,0,199952,01/01/1999,M,Imports,1,Total,0,World,,,1.06682,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,254,C,French Guiana,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,1.06682,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,262,C,Djibouti,1999,A,0,199952,01/01/1999,X,Exports,1,Total,0,World,,,0.005627,,CF,Conversion Factor,C,Calculate
